distance,fuel,location,make,model,price,resource,year
268000.0,Dizel,Bar,Citroen,C3,2700.0,autodiler.me,2006
246000.0,Dizel,Berane,Audi,A3,4650.0,autodiler.me,2005
250563.0,Dizel,Bijelo Polje,Škoda,Fabia,2900.0,autodiler.me,2002
204000.0,Dizel,Podgorica,Renault,Fluence,5600.0,autodiler.me,2013
132000.0,Benzin,Nikšić,Volkswagen,Golf 2,1499.0,autodiler.me,1990
190253.0,Dizel,Bijelo Polje,Volvo,V50,6000.0,autodiler.me,2010
107547.0,Dizel,Podgorica,Kia,Sportage,7490.0,autodiler.me,2009
2.0,Dizel,Bijelo Polje,Opel,Corsa,3650.0,autodiler.me,2007
139000.0,Benzin,Podgorica,Audi,A4,5300.0,autodiler.me,2007
203000.0,Dizel,Tivat,Volkswagen,Golf 5,3900.0,autodiler.me,2003
291823.0,Dizel,Pljevlja,Volkswagen,Passat,4800.0,autodiler.me,2006
111111.0,Benzin+Plin,Nikšić,Volkswagen,Golf 2,600.0,autodiler.me,1995
1.0,Dizel,Berane,Renault,Megane,2000.0,autodiler.me,2004
245000.0,Dizel,Ulcinj,Volkswagen,Passat,7000.0,autodiler.me,2013
227000.0,Dizel,Podgorica,Jeep,Compass,10990.0,autodiler.me,2012
180000.0,Dizel,Berane,BMW,X6 M50,49900.0,autodiler.me,2016
134474.0,Dizel,Cetinje,Mercedes Benz,B 180,28000.0,autodiler.me,2019
220000.0,Dizel,Nikšić,Volkswagen,Tiguan,10300.0,autodiler.me,2009
290000.0,Dizel,Podgorica,Land Rover,Freelander,4700.0,autodiler.me,2002
200222.0,Dizel,Ulcinj,Mercedes Benz,C 220,13500.0,autodiler.me,2012
270000.0,Dizel,Herceg Novi,Volkswagen,Golf 5,4500.0,autodiler.me,2007
438000.0,Dizel,Bar,Mercedes Benz,E 250,1100.0,autodiler.me,1992
290000.0,Dizel,Bar,Renault,Laguna,1300.0,autodiler.me,2003
438000.0,Dizel,Bar,Mercedes Benz,E 250,1100.0,autodiler.me,1992
191000.0,Dizel,Tivat,Opel,Antara,9500.0,autodiler.me,2010
232000.0,Dizel,Berane,Renault,Clio,3800.0,autodiler.me,2010
65000.0,Dizel,Ulcinj,Mercedes Benz,Ostalo,55000.0,autodiler.me,2018
1.0,Dizel,Podgorica,Mitsubishi,Pajero,6800.0,autodiler.me,2001
375000.0,Dizel,Podgorica,Mercedes Benz,ML 320,10500.0,autodiler.me,2006
210462.0,Dizel,Cetinje,Seat,Alhambra,14500.0,autodiler.me,2013
270000.0,Dizel,Kotor,Peugeot,207,3500.0,autodiler.me,2007
245555.0,Dizel,Herceg Novi,Renault,Laguna,2100.0,autodiler.me,2006
160000.0,Dizel,Podgorica,Renault,Scenic,7300.0,autodiler.me,2012
107000.0,Benzin,Bar,Dacia,Solenza,1150.0,autodiler.me,2004
228000.0,Dizel,Rožaje,Peugeot,407,4800.0,autodiler.me,2009
240000.0,Dizel,Budva,Ford,Mondeo,10800.0,autodiler.me,2015
233000.0,Dizel,Podgorica,Renault,Captur,12000.0,autodiler.me,2018
192000.0,Dizel,Bar,Volkswagen,Tiguan,10500.0,autodiler.me,2008
21000.0,Dizel,Podgorica,Renault,Clio,1050.0,autodiler.me,2003
119000.0,Dizel,Podgorica,Audi,A5,29800.0,autodiler.me,2018
170150.0,Dizel,Cetinje,Audi,A4,15500.0,autodiler.me,2012
311000.0,Dizel,Herceg Novi,Renault,Scenic,4800.0,autodiler.me,2010
203000.0,Dizel,Budva,Volkswagen,Golf 7,10500.0,autodiler.me,2013
300523.0,Dizel,Nikšić,Volkswagen,Passat,4700.0,autodiler.me,2006
201000.0,Dizel,Podgorica,Audi,Q5,33000.0,autodiler.me,2017
2678.0,Benzin+Plin,Bijelo Polje,Nissan,Pathfinder,2400.0,autodiler.me,2000
298000.0,Dizel,Kotor,Seat,Altea,4000.0,autodiler.me,2005
417000.0,Dizel,Podgorica,Peugeot,407,4600.0,autodiler.me,2009
217000.0,Dizel,Nikšić,Volkswagen,Golf 6,7400.0,autodiler.me,2011
210000.0,Dizel,Podgorica,Opel,Zafira,3500.0,autodiler.me,2008
310000.0,Dizel,Bar,Volkswagen,Touareg,6400.0,autodiler.me,2005
123456.0,Dizel,Berane,Mercedes Benz,308,3300.0,autodiler.me,1997
305000.0,Dizel,Nikšić,Volkswagen,Golf 5,6000.0,autodiler.me,2008
180000.0,Dizel,Nikšić,Volkswagen,Tiguan,15500.0,autodiler.me,2015
270.0,Dizel,Bar,Audi,A6,10300.0,autodiler.me,2007
222222.0,Dizel,Podgorica,Seat,Leon,4500.0,autodiler.me,2007
123000.0,Dizel,Budva,Porsche,Macan,47000.0,autodiler.me,2015
251000.0,Benzin,Bar,Opel,Zafira,3000.0,autodiler.me,2006
180000.0,Dizel,Ulcinj,Audi,A3,18000.0,autodiler.me,2018
239000.0,Dizel,Bar,Mercedes Benz,E 250,17500.0,autodiler.me,2009
352500.0,Benzin+Plin,Mojkovac,Mitsubishi,Pajero,5800.0,autodiler.me,1993
400000.0,Dizel,Podgorica,Renault,Megane,4700.0,autodiler.me,2013
46000.0,Dizel,Podgorica,Audi,A3,25000.0,autodiler.me,2019
270000.0,Dizel,Podgorica,Volkswagen,Passat,4600.0,autodiler.me,2006
300000.0,Dizel,Berane,Mercedes Benz,320,15000.0,autodiler.me,2007
109000.0,Dizel,Kotor,Audi,A4 Allroad,33400.0,autodiler.me,2020
216000.0,Dizel,Pljevlja,Mercedes Benz,A 200,4550.0,autodiler.me,2006
0.0,Benzin+Plin,Plav,Audi,A4,1300.0,autodiler.me,1995
200000.0,Dizel,Berane,Audi,A4,13300.0,autodiler.me,2012
130000.0,Dizel,Podgorica,Audi,A6,24500.0,autodiler.me,2016
185000.0,Dizel,Bar,Volkswagen,Passat Variant,10500.0,autodiler.me,2011
250000.0,Dizel,Podgorica,Audi,A8,30000.0,autodiler.me,2010
94566.0,Dizel,Bar,Mercedes Benz,GLC 250,40000.0,autodiler.me,2016
229000.0,Dizel,Bar,Volkswagen,Golf 5,4550.0,autodiler.me,2005
19000.0,Dizel,Podgorica,Volkswagen,Sharan,2450.0,autodiler.me,2005
300000.0,Dizel,Budva,Citroen,Grand C4 Picasso,6750.0,autodiler.me,2012
192000.0,Dizel,Bijelo Polje,Opel,Insignia,9850.0,autodiler.me,2011
174886.0,Dizel,Podgorica,Škoda,Kodiaq,27980.0,autodiler.me,2019
230000.0,Dizel,Herceg Novi,Audi,A6,5500.0,autodiler.me,2006
210000.0,Dizel,Podgorica,Volkswagen,Jetta,4800.0,autodiler.me,2007
200000.0,Dizel,Podgorica,Opel,Antara,7000.0,autodiler.me,2007
236100.0,Dizel,Podgorica,Škoda,Octavia,6950.0,autodiler.me,2011
268000.0,Dizel,Kotor,Audi,A6,6600.0,autodiler.me,2008
300000.0,Dizel,Podgorica,Volkswagen,Polo,3700.0,autodiler.me,2009
278000.0,Dizel,Rožaje,Seat,Leon,6250.0,autodiler.me,2010
225000.0,Dizel,Podgorica,Peugeot,207,3500.0,autodiler.me,2007
124000.0,Dizel,Podgorica,Kia,Carnival,4300.0,autodiler.me,2007
270000.0,Dizel,Nikšić,Land Rover,Range Rover,15500.0,autodiler.me,2008
167000.0,Benzin,Nikšić,Peugeot,207,7000.0,autodiler.me,2008
268000.0,Dizel,Podgorica,Seat,Alhambra,2400.0,autodiler.me,2002
193000.0,Dizel,Bar,Audi,Q3,16600.0,autodiler.me,2012
174150.0,Dizel,Cetinje,Opel,Meriva,3000.0,autodiler.me,2006
300000.0,Benzin,Berane,Volkswagen,Golf 3,650.0,autodiler.me,1995
222000.0,Dizel,Herceg Novi,Volvo,XC 70,8200.0,autodiler.me,2005
240000.0,Dizel,Rožaje,Nissan,X,5800.0,autodiler.me,2005
230000.0,Dizel,Nikšić,BMW,420 Gran Coupe,17500.0,autodiler.me,2014
197000.0,Dizel,Bar,Ford,Mondeo,4200.0,autodiler.me,2007
308000.0,Dizel,Budva,Mercedes Benz,A 160,3200.0,autodiler.me,2005
256000.0,Dizel,Bijelo Polje,Volkswagen,Passat,2750.0,autodiler.me,2003
258500.0,Dizel,Podgorica,BMW,X5,8500.0,autodiler.me,2005
185000.0,Dizel,Podgorica,Peugeot,308,11000.0,autodiler.me,2015
252000.0,Dizel,Podgorica,Audi,A4,8200.0,autodiler.me,2008
240000.0,Dizel,Podgorica,Audi,A6,9500.0,autodiler.me,2010
30000.0,Dizel,Bijelo Polje,Volkswagen,Passat,2200.0,autodiler.me,2001
80200.0,Benzin,Bar,Volkswagen,Lupo,7000.0,autodiler.me,2001
147567.0,Dizel,Podgorica,Renault,Megane,9500.0,autodiler.me,2018
280000.0,Dizel,Berane,Audi,A3,5900.0,autodiler.me,2006
271167.0,Dizel,Cetinje,Audi,A3,5000.0,autodiler.me,2004
172545.0,Dizel,Podgorica,Renault,Clio,7200.0,autodiler.me,2018
1000.0,Dizel,Berane,Volkswagen,Polo,600.0,autodiler.me,1997
17000.0,Benzin,Plav,Hyundai,Atos,1400.0,autodiler.me,2000
345000.0,Dizel,Bar,Mercedes Benz,C 200,5000.0,autodiler.me,2006
280000.0,Dizel,Budva,Mercedes Benz,E 220,9200.0,autodiler.me,2010
134000.0,Dizel,Herceg Novi,Audi,A6,10300.0,autodiler.me,2009
228162.0,Dizel,Pljevlja,Opel,Insignia,6000.0,autodiler.me,2009
250000.0,Benzin+Plin,Podgorica,BMW,318,1950.0,autodiler.me,2000
248000.0,Dizel,Podgorica,Volkswagen,Passat,5350.0,autodiler.me,2009
194000.0,Dizel,Cetinje,Volkswagen,Touareg,7500.0,autodiler.me,2005
200000.0,Benzin,Podgorica,Opel,Kadett,550.0,autodiler.me,1989
226126.0,Dizel,Bar,Volkswagen,Golf 7,11500.0,autodiler.me,2013
260000.0,Dizel,Nikšić,Audi,Q7,12500.0,autodiler.me,2007
160000.0,Dizel,Nikšić,Citroen,C3,6500.0,autodiler.me,2015
125000.0,Benzin,Cetinje,Lancia,Ypsilon,700.0,autodiler.me,2000
350.0,Benzin,Podgorica,Volkswagen,Golf 2,850.0,autodiler.me,1988
140000.0,Benzin+Plin,Podgorica,Ford,Explorer,3950.0,autodiler.me,2001
350666.0,Dizel,Bijelo Polje,Volkswagen,Golf 4,2600.0,autodiler.me,2001
265000.0,Dizel,Berane,Volkswagen,Golf Plus Cross,4300.0,autodiler.me,2007
300000.0,Dizel,Podgorica,Volkswagen,Golf 5,4200.0,autodiler.me,2006
200000.0,Dizel,Podgorica,Volkswagen,Golf 7,11300.0,autodiler.me,2013
195000.0,Dizel,Budva,Volkswagen,Golf 7,13099.0,autodiler.me,2016
195000.0,Dizel,Podgorica,Volkswagen,Passat,9800.0,autodiler.me,2011
324000.0,Dizel,Nikšić,Ford,Focus,1800.0,autodiler.me,2001
190800.0,Benzin,Podgorica,Renault,Clio,4000.0,autodiler.me,2007
275687.0,Dizel,Bar,Volkswagen,Touareg,7200.0,autodiler.me,2005
132000.0,Dizel,Podgorica,SsangYong,XLV,14900.0,autodiler.me,2017
223000.0,Dizel,Rožaje,Škoda,Octavia,13500.0,autodiler.me,2016
364561.0,Dizel,Rožaje,Jeep,Cherokee,6000.0,autodiler.me,1999
150000.0,Dizel,Plav,Mazda,3,2200.0,autodiler.me,2004
20000.0,Benzin,Podgorica,Volkswagen,Golf 8,47500.0,autodiler.me,2021
90000.0,Dizel,Podgorica,Seat,Leon,12000.0,autodiler.me,2016
215000.0,Dizel,Podgorica,Audi,A4,10000.0,autodiler.me,2011
211000.0,Dizel,Bar,Audi,Q7,25000.0,autodiler.me,2013
0.0,Benzin,Podgorica,Audi,A3,27900.0,autodiler.me,2022
284164.0,Dizel,Rožaje,Volkswagen,Golf Plus,2750.0,autodiler.me,2006
5000.0,Dizel,Podgorica,Audi,A3,28490.0,autodiler.me,2021
250000.0,Dizel,Cetinje,Renault,Espace,800.0,autodiler.me,2005
150000.0,Dizel,Podgorica,Mercedes Benz,E 220,29000.0,autodiler.me,2014
163000.0,Dizel,Podgorica,Mercedes Benz,A 160,3800.0,autodiler.me,2006
230000.0,Dizel,Podgorica,Citroen,C3,3000.0,autodiler.me,2007
30000.0,Dizel,Nikšić,Kia,Sportage,950.0,autodiler.me,1997
245000.0,Dizel,Berane,Volkswagen,Golf 5,5200.0,autodiler.me,2005
320000.0,Dizel,Nikšić,Audi,A6,15500.0,autodiler.me,2012
280000.0,Dizel,Berane,Volkswagen,Cross Touran,7500.0,autodiler.me,2012
190000.0,Benzin,Podgorica,BMW,318,2100.0,autodiler.me,1998
2480000.0,Dizel,Herceg Novi,Lancia,Thesis,1600.0,autodiler.me,2006
79000.0,Dizel,Kotor,Mercedes Benz,C 220,25500.0,autodiler.me,2016
2900000.0,Dizel,Rožaje,Volkswagen,Golf 6,7700.0,autodiler.me,2010
342333.0,Dizel,Bijelo Polje,Volkswagen,Sharan,3700.0,autodiler.me,2001
213000.0,Dizel,Bijelo Polje,Audi,A5,19000.0,autodiler.me,2014
111111.0,Dizel,Pljevlja,Toyota,RAV 4,5500.0,autodiler.me,2003
270008.0,Dizel,Nikšić,BMW,525,2000.0,autodiler.me,1998
268000.0,Dizel,Podgorica,BMW,118,5000.0,autodiler.me,2006
243580.0,Dizel,Bijelo Polje,Volkswagen,Golf 5,5200.0,autodiler.me,2007
290000.0,Dizel,Kotor,Nissan,X,7200.0,autodiler.me,2008
230000.0,Dizel,Mojkovac,Renault,Megane,2700.0,autodiler.me,2008
2155555.0,Dizel,Podgorica,Fiat,Grande Punto,3200.0,autodiler.me,2006
210000.0,Benzin,Podgorica,Mini,Cooper,7300.0,autodiler.me,2011
111111.0,Dizel,Bar,Ford,Fiesta,500.0,autodiler.me,1994
280000.0,Dizel,Ulcinj,Volkswagen,Tiguan,10900.0,autodiler.me,2009
230000.0,Dizel,Bar,Land Rover,Freelander,4500.0,autodiler.me,2003
260000.0,Dizel,Budva,Mercedes Benz,320,8500.0,autodiler.me,2005
123456.0,Benzin+Plin,Bijelo Polje,Volkswagen,Golf 2,1000.0,autodiler.me,1985
290000.0,Dizel,Podgorica,Renault,Modus,3000.0,autodiler.me,2005
120000.0,Benzin,Podgorica,Lada,Priora,1200.0,autodiler.me,2007
185000.0,Dizel,Podgorica,Audi,Q5,18500.0,autodiler.me,2013
300000.0,Dizel,Bijelo Polje,BMW,320,5000.0,autodiler.me,2004
280000.0,Dizel,Budva,Toyota,Auris,3300.0,autodiler.me,2007
400000.0,Dizel,Kotor,Mercedes Benz,ML 320,10800.0,autodiler.me,2008
252000.0,Dizel,Herceg Novi,Toyota,RAV 4,6600.0,autodiler.me,2005
80000.0,Benzin,Nikšić,Mercedes Benz,SL 55 AMG,30000.0,autodiler.me,2009
142000.0,Dizel,Podgorica,Škoda,Superb,21900.0,autodiler.me,2018
266670.0,Dizel,Podgorica,Volkswagen,Passat,7800.0,autodiler.me,2010
24419.0,Dizel,Podgorica,Volkswagen,Passat,4700.0,autodiler.me,2006
213000.0,Dizel,Tivat,Volkswagen,Sharan,7000.0,autodiler.me,2006
289190.0,Benzin+Plin,Bar,Opel,Vectra,800.0,autodiler.me,1995
200000.0,Dizel,Podgorica,Land Rover,Range Rover Sport,16000.0,autodiler.me,2009
100000.0,Benzin,Ulcinj,Fiat,Uno,500.0,autodiler.me,1991
265000.0,Dizel,Bijelo Polje,Volkswagen,Touran,4000.0,autodiler.me,2004
307.0,Dizel,Mojkovac,Mercedes Benz,C 220,3300.0,autodiler.me,2005
190000.0,Dizel,Podgorica,Škoda,Fabia,5999.0,autodiler.me,2012
300000.0,Dizel,Bar,BMW,520,10950.0,autodiler.me,2009
3128596.0,Dizel,Danilovgrad,Citroen,Berlingo,1700.0,autodiler.me,2001
190000.0,Dizel,Danilovgrad,Rover,45,850.0,autodiler.me,2002
320000.0,Dizel,Ulcinj,Mercedes Benz,C 220,3600.0,autodiler.me,2002
210000.0,Dizel,Podgorica,Volkswagen,Golf 6,7990.0,autodiler.me,2009
140222.0,Dizel,Podgorica,Volkswagen,Arteon,35980.0,autodiler.me,2019
83108.0,Benzin,Kotor,Peugeot,308,13980.0,autodiler.me,2017
115731.0,Dizel,Kotor,BMW,X1,29980.0,autodiler.me,2018
289000.0,Dizel,Podgorica,Volkswagen,Golf 6,7990.0,autodiler.me,2010
0.0,Benzin,Nikšić,Volkswagen,Golf 3,1300.0,autodiler.me,1997
24186.0,Benzin,Bar,Audi,A6,50000.0,autodiler.me,2020
298317.0,Dizel,Plav,Audi,80,1000.0,autodiler.me,1995
400000.0,Dizel,Danilovgrad,Mercedes Benz,Vaneo,3050.0,autodiler.me,2004
180000.0,Dizel,Podgorica,Renault,Captur,12450.0,autodiler.me,2017
182898.0,Benzin,Podgorica,Opel,Agila,1200.0,autodiler.me,2001
339058.0,Dizel,Rožaje,Volkswagen,Jetta,4000.0,autodiler.me,2005
206535.0,Dizel,Rožaje,Kia,Rio,3000.0,autodiler.me,2006
222085.0,Dizel,Nikšić,Renault,Megane,400.0,autodiler.me,2003
300000.0,Dizel,Rožaje,Audi,A4,9200.0,autodiler.me,2009
220000.0,Dizel,Bijelo Polje,BMW,330,12000.0,autodiler.me,2009
3000748.0,Benzin,Nikšić,Rover,400,600.0,autodiler.me,1998
240000.0,Dizel,Podgorica,Volkswagen,Passat,5650.0,autodiler.me,2006
3200000.0,Dizel,Bar,Volkswagen,Golf 4,3250.0,autodiler.me,1999
202323.0,Dizel,Cetinje,Hyundai,Tucson,6200.0,autodiler.me,2007
158000.0,Dizel,Budva,Audi,Q7,58000.0,autodiler.me,2016
300300.0,Dizel,Herceg Novi,Opel,Corsa,1800.0,autodiler.me,2003
188000.0,Dizel,Tivat,Volkswagen,Passat,13300.0,autodiler.me,2013
210000.0,Dizel,Kotor,BMW,316,15000.0,autodiler.me,2013
80000.0,Dizel,Nikšić,Mercedes Benz,E 220,54900.0,autodiler.me,2017
250000.0,Benzin+Plin,Kolašin,Opel,Frontera,1600.0,autodiler.me,1994
255600.0,Dizel,Nikšić,Volkswagen,Golf Plus,6700.0,autodiler.me,2009
165000.0,Benzin,Podgorica,BMW,335,23335.0,autodiler.me,2012
216000.0,Dizel,Tivat,BMW,116,15000.0,autodiler.me,2015
250000.0,Dizel,Podgorica,Mercedes Benz,C 200,6900.0,autodiler.me,2008
198520.0,Benzin+Plin,Rožaje,Jeep,Grand Cherokee,123486.0,autodiler.me,1994
400000.0,Dizel,Bar,Volkswagen,Passat,1800.0,autodiler.me,2000
129000.0,Hibrid,Podgorica,Audi,A8,69500.0,autodiler.me,2017
275000.0,Dizel,Nikšić,Volkswagen,Passat,4499.0,autodiler.me,2006
399000.0,Dizel,Plužine,Mercedes Benz,ML 270,4200.0,autodiler.me,2001
280000.0,Dizel,Ulcinj,Peugeot,206,900.0,autodiler.me,1999
360000.0,Dizel,Kotor,Audi,A3,3000.0,autodiler.me,2000
274000.0,Dizel,Herceg Novi,Škoda,Octavia,3500.0,autodiler.me,2007
217680.0,Dizel,Berane,Audi,A4,9400.0,autodiler.me,2008
249632.0,Dizel,Bijelo Polje,Audi,A6,5800.0,autodiler.me,2005
150000.0,Dizel,Ulcinj,Volkswagen,Passat,5000.0,autodiler.me,2004
20000.0,Benzin+Plin,Bijelo Polje,Volkswagen,Golf 2,1500.0,autodiler.me,1989
228000.0,Dizel,Podgorica,Nissan,Qashqai,7490.0,autodiler.me,2009
200000.0,Dizel,Podgorica,Volkswagen,Passat,15500.0,autodiler.me,2015
242000.0,Dizel,Podgorica,Audi,A3,13950.0,autodiler.me,2015
156600.0,Dizel,Nikšić,Volkswagen,Golf 3,1350.0,autodiler.me,1992
230000.0,Dizel,Danilovgrad,BMW,318,17500.0,autodiler.me,2015
283.0,Dizel,Podgorica,Fiat,Brava,3500.0,autodiler.me,2008
306000.0,Dizel,Nikšić,Audi,A4,8000.0,autodiler.me,2009
110000.0,Dizel,Podgorica,Infiniti,Q30,21000.0,autodiler.me,2018
312000.0,Dizel,Bijelo Polje,Audi,A4,4100.0,autodiler.me,2002
200000.0,Dizel,Podgorica,Mercedes Benz,A 160,3000.0,autodiler.me,2005
240000.0,Dizel,Podgorica,Škoda,Fabia,3300.0,autodiler.me,2007
175790.0,Dizel,Podgorica,Volkswagen,Tiguan,14200.0,autodiler.me,2014
188000.0,Dizel,Budva,Volkswagen,Golf Sportsvan,12500.0,autodiler.me,2015
250000.0,Dizel,Podgorica,Volkswagen,Golf 7,12000.0,autodiler.me,2014
237000.0,Dizel,Podgorica,Seat,Ibiza,4200.0,autodiler.me,2011
95000.0,Dizel,Bar,BMW,730,43000.0,autodiler.me,2017
243000.0,Dizel,Andrijevica,Volkswagen,Touran,5500.0,autodiler.me,2008
220000.0,Dizel,Danilovgrad,Opel,Astra,3500.0,autodiler.me,2009
270000.0,Dizel,Podgorica,Volkswagen,Golf 5,5500.0,autodiler.me,2006
268000.0,Dizel,Bar,Audi,A6,3000.0,autodiler.me,2002
239000.0,Benzin+Plin,Bijelo Polje,Renault,Laguna,1650.0,autodiler.me,2001
430000.0,Dizel,Budva,Renault,Megane,2100.0,autodiler.me,2001
11111.0,Dizel,Andrijevica,Hyundai,Galloper,4500.0,autodiler.me,1998
237771.0,Dizel,Bar,Toyota,Corolla Verso,5500.0,autodiler.me,2007
0.0,Dizel,Bar,Renault,Megane,2000.0,autodiler.me,2005
204740.0,Dizel,Nikšić,Renault,Laguna,1200.0,autodiler.me,2003
140000.0,Benzin,Budva,Lexus,RX 350,18000.0,autodiler.me,2011
1000.0,Benzin+Plin,Podgorica,Renault,Clio,500.0,autodiler.me,1991
0.0,Dizel,Podgorica,Mercedes Benz,220,1100.0,autodiler.me,1996
200000.0,Benzin,Nikšić,Renault,Modus,2900.0,autodiler.me,2006
235609.0,Dizel,Tivat,Volkswagen,Golf 7,11000.0,autodiler.me,2013
123123.0,Dizel,Berane,Mercedes Benz,E 270,4250.0,autodiler.me,2002
2100.0,Dizel,Kolašin,ACM,Ostalo,1200.0,autodiler.me,1991
185000.0,Dizel,Rožaje,Škoda,Octavia,10000.0,autodiler.me,2012
310000.0,Dizel,Nikšić,Renault,Megane,1550.0,autodiler.me,2004
8074.0,Benzin,Bar,Mazda,CX,28000.0,autodiler.me,2021
270000.0,Benzin,Bar,Volkswagen,Bora,1100.0,autodiler.me,1999
1.0,Dizel,Tivat,Citroen,Grand C4 Picasso,4800.0,autodiler.me,2009
295000.0,Dizel,Herceg Novi,Mercedes Benz,E 220,2000.0,autodiler.me,2001
1700.0,Benzin,Rožaje,Opel,Monterey,2500.0,autodiler.me,1997
250000.0,Benzin,Nikšić,Volkswagen,Golf 2,850.0,autodiler.me,1990
158999.0,Benzin,Berane,Fiat,Punto,1400.0,autodiler.me,2000
262000.0,Dizel,Bijelo Polje,Volkswagen,Touran,4299.0,autodiler.me,2003
0.0,Dizel,Podgorica,Volkswagen,Passat,5650.0,autodiler.me,2007
350000.0,Dizel,Rožaje,Volkswagen,Caddy,5500.0,autodiler.me,2007
359588.0,Benzin,Podgorica,BMW,318,1700.0,autodiler.me,1993
330091.0,Dizel,Cetinje,Volvo,XC 70,3800.0,autodiler.me,2003
181000.0,Dizel,Nikšić,BMW,740,7000.0,autodiler.me,2004
150000.0,Dizel,Podgorica,Opel,Astra,3000.0,autodiler.me,2011
250000.0,Benzin,Bar,Peugeot,106,1200.0,autodiler.me,1997
195000.0,Dizel,Podgorica,Audi,A4,19990.0,autodiler.me,2016
265250.0,Dizel,Bar,Hyundai,Tucson,7000.0,autodiler.me,2006
288500.0,Dizel,Podgorica,Audi,A4,4500.0,autodiler.me,2007
215000.0,Dizel,Nikšić,Audi,A3,6700.0,autodiler.me,2008
150000.0,Dizel,Podgorica,Mercedes Benz,E 220,29750.0,autodiler.me,2014
242000.0,Dizel,Herceg Novi,Volkswagen,Polo Cross,4600.0,autodiler.me,2008
253000.0,Dizel,Pljevlja,Volkswagen,Golf 2,1350.0,autodiler.me,1992
180000.0,Benzin+Plin,Nikšić,Infiniti,FX,15000.0,autodiler.me,2008
0.0,Benzin,Podgorica,Volvo,XC 60,50980.0,autodiler.me,2023
10000.0,Dizel,Herceg Novi,Jeep,Willys,4999.0,autodiler.me,1943
118000.0,Benzin,Kotor,Hyundai,Tucson,18000.0,autodiler.me,2018
222222.0,Dizel,Podgorica,Volkswagen,Golf 3,900.0,autodiler.me,1997
250000.0,Dizel,Mojkovac,Volkswagen,Passat,6000.0,autodiler.me,2010
240000.0,Dizel,Nikšić,Volkswagen,Golf Plus,8200.0,autodiler.me,2009
280000.0,Dizel,Bijelo Polje,Audi,QUATTRO,9500.0,autodiler.me,2009
289000.0,Benzin,Budva,Honda,Accord,4500.0,autodiler.me,2007
217000.0,Dizel,Pljevlja,Volkswagen,Golf 6,7400.0,autodiler.me,2011
73000.0,Dizel,Herceg Novi,Audi,Q7,52000.0,autodiler.me,2016
163000.0,Dizel,Nikšić,Renault,Clio,7550.0,autodiler.me,2017
207000.0,Dizel,Podgorica,Renault,Megane,6700.0,autodiler.me,2012
263010.0,Dizel,Cetinje,Volkswagen,Passat,5950.0,autodiler.me,2006
177589.0,Dizel,Podgorica,Volkswagen,Passat Alltrack,19600.0,autodiler.me,2016
235000.0,Dizel,Ulcinj,Mercedes Benz,E 280,5499.0,autodiler.me,2004
1947000.0,Dizel,Podgorica,Toyota,RAV 4,18000.0,autodiler.me,2014
225000.0,Dizel,Budva,Volkswagen,Touareg,8000.0,autodiler.me,2008
380.0,Dizel,Bijelo Polje,Renault,Megane,2000.0,autodiler.me,2004
124577.0,Benzin,Pljevlja,Opel,Agila,990.0,autodiler.me,2002
241000.0,Dizel,Budva,Mercedes Benz,280,5500.0,autodiler.me,2006
204880.0,Dizel,Pljevlja,Audi,A4,6900.0,autodiler.me,2008
189000.0,Dizel,Podgorica,Renault,Grand Modus,3400.0,autodiler.me,2008
380000.0,Dizel,Bijelo Polje,Volkswagen,Touran,3500.0,autodiler.me,2003
151000.0,Dizel,Cetinje,Peugeot,208,6200.0,autodiler.me,2013
312000.0,Dizel,Podgorica,Mercedes Benz,270,900.0,autodiler.me,2003
96000.0,Dizel,Podgorica,Opel,Astra,9000.0,autodiler.me,2015
300000.0,Dizel,Plav,Mercedes Benz,E 220,5000.0,autodiler.me,2003
330000.0,Dizel,Podgorica,BMW,318,3300.0,autodiler.me,2004
265000.0,Dizel,Podgorica,Volkswagen,Golf 5,4800.0,autodiler.me,2004
290100.0,Dizel,Cetinje,Citroen,C5,1000.0,autodiler.me,2002
110000.0,Dizel,Nikšić,SsangYong,REXTON,5999.0,autodiler.me,2007
320000.0,Dizel,Plav,Audi,A3,3500.0,autodiler.me,2005
182000.0,Dizel,Budva,Mercedes Benz,E 200,34800.0,autodiler.me,2018
288000.0,Dizel,Pljevlja,Peugeot,407,4950.0,autodiler.me,2009
273000.0,Dizel,Podgorica,Audi,A4,14000.0,autodiler.me,2012
325000.0,Dizel,Bar,Mercedes Benz,C 220,2000.0,autodiler.me,1999
244000.0,Dizel,Podgorica,BMW,730,9900.0,autodiler.me,2006
315000.0,Dizel,Herceg Novi,Audi,A4,4500.0,autodiler.me,2006
110000.0,Benzin,Bar,Peugeot,206,3200.0,autodiler.me,2008
233200.0,Dizel,Ulcinj,Peugeot,207,3800.0,autodiler.me,2006
270000.0,Dizel,Bijelo Polje,Jeep,Cherokee,7500.0,autodiler.me,1997
250000.0,Dizel,Bijelo Polje,Volkswagen,Golf Plus,6000.0,autodiler.me,2007
300000.0,Dizel,Danilovgrad,Volkswagen,Passat,2350.0,autodiler.me,2002
224000.0,Dizel,Bijelo Polje,BMW,X5,4300.0,autodiler.me,2002
237000.0,Dizel,Podgorica,Volkswagen,Passat,6000.0,autodiler.me,2006
201500.0,Dizel,Berane,Volkswagen,Golf 5,5700.0,autodiler.me,2004
